GTIN,CATEGORY,SUBCATEGORY,BRAND,MANUFACTURER_PARENT
00653491004837,Lottery/Gaming,Lottery,Lottery,Lottery
00817522021075,Lottery/Gaming,Lottery,Lottery,Lottery
02852153481948,Lottery/Gaming,Lottery,Lottery,Lottery
00329105574038,Lottery/Gaming,Lottery,Lottery,Lottery
00713156007389,Lottery/Gaming,Lottery,Lottery,Lottery
00644018115884,Lottery/Gaming,Lottery,Lottery,Lottery
00687355811576,Lottery/Gaming,Lottery,Lottery,Lottery
00814542016203,Lottery/Gaming,Lottery,Lottery,Lottery
00791157010829,Lottery/Gaming,Lottery,Lottery,Lottery
00649148003544,Lottery/Gaming,Lottery,Lottery,Lottery
00841519115102,Lottery/Gaming,Lottery,Lottery,Lottery
00617189021315,Lottery/Gaming,Lottery,Lottery,Lottery
00015936478199,Lottery/Gaming,Lottery,Lottery,Lottery
00841519115386,Lottery/Gaming,Lottery,Lottery,Lottery
00833069016732,Lottery/Gaming,Lottery,Lottery,Lottery
00843051007082,Lottery/Gaming,Lottery,Lottery,Lottery
00818766013321,Lottery/Gaming,Lottery,Lottery,Lottery
00704104011107,Lottery/Gaming,Lottery,Lottery,Lottery
00754336024048,Lottery/Gaming,Lottery,Lottery,Lottery
00674732015245,Lottery/Gaming,Lottery,Lottery,Lottery
03021214950408,Lottery/Gaming,Lottery,Lottery,Lottery
00797620001776,Lottery/Gaming,Lottery,Lottery,Lottery
00798028414373,Lottery/Gaming,Lottery,Lottery,Lottery
00724894015031,Lottery/Gaming,Lottery,Lottery,Lottery
00617189020172,Lottery/Gaming,Lottery,Lottery,Lottery
00085783585586,Lottery/Gaming,Lottery,Lottery,Lottery
00072342162753,Lottery/Gaming,Lottery,Lottery,Lottery
00644018115013,Lottery/Gaming,Lottery,Lottery,Lottery
00366715975232,Lottery/Gaming,Lottery,Lottery,Lottery
00645279496026,Lottery/Gaming,Lottery,Lottery,Lottery
00609341010305,Lottery/Gaming,Lottery,Lottery,Lottery
00608358003812,Lottery/Gaming,Lottery,Lottery,Lottery
01984563850085,Lottery/Gaming,Lottery,Lottery,Lottery
00782223023454,Lottery/Gaming,Lottery,Lottery,Lottery
00833283011735,Lottery/Gaming,Lottery,Lottery,Lottery
01387132354203,Lottery/Gaming,Lottery,Lottery,Lottery
00833069016527,Lottery/Gaming,Lottery,Lottery,Lottery
00486650495067,Lottery/Gaming,Lottery,Lottery,Lottery
00698720171430,Lottery/Gaming,Lottery,Lottery,Lottery
00785614389214,Lottery/Gaming,Lottery,Lottery,Lottery
00021100001230,Lottery/Gaming,Lottery,Lottery,Lottery
00653443274516,Lottery/Gaming,Lottery,Lottery,Lottery
00028400688772,Lottery/Gaming,Lottery,Lottery,Lottery
08182023980010,Lottery/Gaming,Lottery,Lottery,Lottery
00012345678905,Lottery/Gaming,Lottery,Lottery,Lottery
00653443274479,Lottery/Gaming,Lottery,Lottery,Lottery
00687355811415,Lottery/Gaming,Lottery,Lottery,Lottery
00028400516679,Lottery/Gaming,Lottery,Lottery,Lottery
00608358004680,Lottery/Gaming,Lottery,Lottery,Lottery
00653443273410,Lottery/Gaming,Lottery,Lottery,Lottery
00698720171386,Lottery/Gaming,Lottery,Lottery,Lottery
00798028114167,Lottery/Gaming,Lottery,Lottery,Lottery
00707062982021,Lottery/Gaming,Lottery,Lottery,Lottery
00015099000053,Lottery/Gaming,Lottery,Lottery,Lottery
00070330604995,Lottery/Gaming,Lottery,Lottery,Lottery
00841519115546,Lottery/Gaming,Lottery,Lottery,Lottery
00609341010855,Lottery/Gaming,Lottery,Lottery,Lottery
00766099015300,Lottery/Gaming,Lottery,Lottery,Lottery
00053137012699,Lottery/Gaming,Lottery,Lottery,Lottery
00798028413314,Lottery/Gaming,Lottery,Lottery,Lottery
05421006370077,Lottery/Gaming,Lottery,Lottery,Lottery
00609341011203,Lottery/Gaming,Lottery,Lottery,Lottery
00797620002919,Lottery/Gaming,Lottery,Lottery,Lottery
00766099014891,Lottery/Gaming,Lottery,Lottery,Lottery
00053137013108,Lottery/Gaming,Lottery,Lottery,Lottery
00037382100042,Lottery/Gaming,Lottery,Lottery,Lottery
00883394005741,Lottery/Gaming,Lottery,Lottery,Lottery
00687355809085,Lottery/Gaming,Lottery,Lottery,Lottery
00883394005734,Lottery/Gaming,Lottery,Lottery,Lottery
00666776001018,Lottery/Gaming,Lottery,Lottery,Lottery
00707062212999,Lottery/Gaming,Lottery,Lottery,Lottery
00782223023386,Lottery/Gaming,Lottery,Lottery,Lottery
02201170000007,Lottery/Gaming,Lottery,Lottery,Lottery
00797620002322,Lottery/Gaming,Lottery,Lottery,Lottery
00724894016137,Lottery/Gaming,Lottery,Lottery,Lottery
00027200366026,Lottery/Gaming,Lottery,Lottery,Lottery
11111111111663,Lottery/Gaming,Lottery,Lottery,Lottery
00833069016459,Lottery/Gaming,Lottery,Lottery,Lottery
00649148003650,Lottery/Gaming,Lottery,Lottery,Lottery
08582657570064,Lottery/Gaming,Lottery,Lottery,Lottery
00797620001592,Lottery/Gaming,Lottery,Lottery,Lottery
00878702014102,Lottery/Gaming,Lottery,Lottery,Lottery
00850010619132,Lottery/Gaming,Lottery,Lottery,Lottery
00635985129981,Lottery/Gaming,Lottery,Lottery,Lottery
00841519115294,Lottery/Gaming,Lottery,Lottery,Lottery
00797620002261,Lottery/Gaming,Lottery,Lottery,Lottery
00653491504863,Lottery/Gaming,Lottery,Lottery,Lottery
00833283012138,Lottery/Gaming,Lottery,Lottery,Lottery
00644018114313,Lottery/Gaming,Lottery,Lottery,Lottery
00814542016098,Lottery/Gaming,Lottery,Lottery,Lottery
00714433014830,Lottery/Gaming,Lottery,Lottery,Lottery
00649148003360,Lottery/Gaming,Lottery,Lottery,Lottery
00797620002803,Lottery/Gaming,Lottery,Lottery,Lottery
00766099015348,Lottery/Gaming,Lottery,Lottery,Lottery
00687355811040,Lottery/Gaming,Lottery,Lottery,Lottery
00887853000032,Lottery/Gaming,Lottery,Lottery,Lottery
00653491204947,Lottery/Gaming,Lottery,Lottery,Lottery
00644684002365,Lottery/Gaming,Lottery,Lottery,Lottery
00841519116376,Lottery/Gaming,Lottery,Lottery,Lottery
01292001978190,Lottery/Gaming,Lottery,Lottery,Lottery
00078742133065,Lottery/Gaming,Lottery,Lottery,Lottery
00762885018326,Lottery/Gaming,Lottery,Lottery,Lottery
00713156007549,Lottery/Gaming,Lottery,Lottery,Lottery
00015936542210,Lottery/Gaming,Lottery,Lottery,Lottery
00084948754119,Lottery/Gaming,Lottery,Lottery,Lottery
00833069015506,Lottery/Gaming,Lottery,Lottery,Lottery
00645279451056,Lottery/Gaming,Lottery,Lottery,Lottery
00700598109429,Lottery/Gaming,Lottery,Lottery,Lottery
05181192670433,Lottery/Gaming,Lottery,Lottery,Lottery
00644018114634,Lottery/Gaming,Lottery,Lottery,Lottery
00653491505174,Lottery/Gaming,Lottery,Lottery,Lottery
00797620002315,Lottery/Gaming,Lottery,Lottery,Lottery
00833283011605,Lottery/Gaming,Lottery,Lottery,Lottery
01427142753401,Lottery/Gaming,Lottery,Lottery,Lottery
00735975613442,Lottery/Gaming,Lottery,Lottery,Lottery
00754336022723,Lottery/Gaming,Lottery,Lottery,Lottery
00782223023560,Lottery/Gaming,Lottery,Lottery,Lottery
00698720004868,Lottery/Gaming,Lottery,Lottery,Lottery
00649148003698,Lottery/Gaming,Lottery,Lottery,Lottery
01418130337309,Lottery/Gaming,Lottery,Lottery,Lottery
00843051007884,Lottery/Gaming,Lottery,Lottery,Lottery
00015936494205,Lottery/Gaming,Lottery,Lottery,Lottery
00078742103440,Lottery/Gaming,Lottery,Lottery,Lottery
00609341011432,Lottery/Gaming,Lottery,Lottery,Lottery
00766099014105,Lottery/Gaming,Lottery,Lottery,Lottery
00682821758805,Lottery/Gaming,Lottery,Lottery,Lottery
00791157010218,Lottery/Gaming,Lottery,Lottery,Lottery
00766099015058,Lottery/Gaming,Lottery,Lottery,Lottery
00660000222019,Lottery/Gaming,Lottery,Lottery,Lottery
00833069016749,Lottery/Gaming,Lottery,Lottery,Lottery
02301019150160,Lottery/Gaming,Lottery,Lottery,Lottery
00762885017817,Lottery/Gaming,Lottery,Lottery,Lottery
03648102381570,Lottery/Gaming,Lottery,Lottery,Lottery
00604220508409,Lottery/Gaming,Lottery,Lottery,Lottery
00878702012726,Lottery/Gaming,Lottery,Lottery,Lottery
03731411410157,Lottery/Gaming,Lottery,Lottery,Lottery
00674732015962,Lottery/Gaming,Lottery,Lottery,Lottery
00021107751855,Lottery/Gaming,Lottery,Lottery,Lottery
00649148002585,Lottery/Gaming,Lottery,Lottery,Lottery
00209341003002,Lottery/Gaming,Lottery,Lottery,Lottery
00841519115706,Lottery/Gaming,Lottery,Lottery,Lottery
00818801033796,Lottery/Gaming,Lottery,Lottery,Lottery
00833283008179,Lottery/Gaming,Lottery,Lottery,Lottery
00789502973127,Lottery/Gaming,Lottery,Lottery,Lottery
02338021997336,Lottery/Gaming,Lottery,Lottery,Lottery
00013964980653,Lottery/Gaming,Lottery,Lottery,Lottery
00070953701002,Lottery/Gaming,Lottery,Lottery,Lottery
00893237001519,Lottery/Gaming,Lottery,Lottery,Lottery
00735975813637,Lottery/Gaming,Lottery,Lottery,Lottery
00735975414186,Lottery/Gaming,Lottery,Lottery,Lottery
00878702012528,Lottery/Gaming,Lottery,Lottery,Lottery
00765532016591,Lottery/Gaming,Lottery,Lottery,Lottery
00766099014945,Lottery/Gaming,Lottery,Lottery,Lottery
00714433014748,Lottery/Gaming,Lottery,Lottery,Lottery
04496720024093,Lottery/Gaming,Lottery,Lottery,Lottery
00687355808040,Lottery/Gaming,Lottery,Lottery,Lottery
00833069015209,Lottery/Gaming,Lottery,Lottery,Lottery
00639299012724,Lottery/Gaming,Lottery,Lottery,Lottery
00653443273328,Lottery/Gaming,Lottery,Lottery,Lottery
00829274831253,Lottery/Gaming,Lottery,Lottery,Lottery
00608358003805,Lottery/Gaming,Lottery,Lottery,Lottery
00644684002594,Lottery/Gaming,Lottery,Lottery,Lottery
00608821000010,Lottery/Gaming,Lottery,Lottery,Lottery
00833283012091,Lottery/Gaming,Lottery,Lottery,Lottery
00653491025269,Lottery/Gaming,Lottery,Lottery,Lottery
00698720161257,Lottery/Gaming,Lottery,Lottery,Lottery
00814542015916,Lottery/Gaming,Lottery,Lottery,Lottery
01326650212013,Lottery/Gaming,Lottery,Lottery,Lottery
03591177630183,Lottery/Gaming,Lottery,Lottery,Lottery
00617189017707,Lottery/Gaming,Lottery,Lottery,Lottery
00817522023215,Lottery/Gaming,Lottery,Lottery,Lottery
02381828320337,Lottery/Gaming,Lottery,Lottery,Lottery
01314435197011,Lottery/Gaming,Lottery,Lottery,Lottery
00782223023294,Lottery/Gaming,Lottery,Lottery,Lottery
00010000029109,Lottery/Gaming,Lottery,Lottery,Lottery
00782223022143,Lottery/Gaming,Lottery,Lottery,Lottery
00814542014858,Lottery/Gaming,Lottery,Lottery,Lottery
00053137012965,Lottery/Gaming,Lottery,Lottery,Lottery
02278299002353,Lottery/Gaming,Lottery,Lottery,Lottery
00765532016829,Lottery/Gaming,Lottery,Lottery,Lottery
00724894016731,Lottery/Gaming,Lottery,Lottery,Lottery
01831801610008,Lottery/Gaming,Lottery,Lottery,Lottery
01409100406321,Lottery/Gaming,Lottery,Lottery,Lottery
00841519115355,Lottery/Gaming,Lottery,Lottery,Lottery
00617189019770,Lottery/Gaming,Lottery,Lottery,Lottery
09599426023997,Lottery/Gaming,Lottery,Lottery,Lottery
00674732015641,Lottery/Gaming,Lottery,Lottery,Lottery
00025900359317,Lottery/Gaming,Lottery,Lottery,Lottery
00713156006931,Lottery/Gaming,Lottery,Lottery,Lottery
00653443273267,Lottery/Gaming,Lottery,Lottery,Lottery
00797620001790,Lottery/Gaming,Lottery,Lottery,Lottery
00617189021100,Lottery/Gaming,Lottery,Lottery,Lottery
00617189020639,Lottery/Gaming,Lottery,Lottery,Lottery
00687355807975,Lottery/Gaming,Lottery,Lottery,Lottery
02981995720152,Lottery/Gaming,Lottery,Lottery,Lottery
01413100665401,Lottery/Gaming,Lottery,Lottery,Lottery
00485530000834,Lottery/Gaming,Lottery,Lottery,Lottery
00053137014228,Lottery/Gaming,Lottery,Lottery,Lottery
00735975313861,Lottery/Gaming,Lottery,Lottery,Lottery
00814542015893,Lottery/Gaming,Lottery,Lottery,Lottery
00713156007334,Lottery/Gaming,Lottery,Lottery,Lottery
00041900060473,Lottery/Gaming,Lottery,Lottery,Lottery
03181167300421,Lottery/Gaming,Lottery,Lottery,Lottery
00841519115812,Lottery/Gaming,Lottery,Lottery,Lottery
00843051005811,Lottery/Gaming,Lottery,Lottery,Lottery
00814542015763,Lottery/Gaming,Lottery,Lottery,Lottery
00687355809047,Lottery/Gaming,Lottery,Lottery,Lottery
06923450656198,Lottery/Gaming,Lottery,Lottery,Lottery
00817522023604,Lottery/Gaming,Lottery,Lottery,Lottery
02255026074974,Lottery/Gaming,Lottery,Lottery,Lottery
00645279541030,Lottery/Gaming,Lottery,Lottery,Lottery
00674732014958,Lottery/Gaming,Lottery,Lottery,Lottery
00049148003412,Lottery/Gaming,Lottery,Lottery,Lottery
00653443274646,Lottery/Gaming,Lottery,Lottery,Lottery
00645279557055,Lottery/Gaming,Lottery,Lottery,Lottery
00653491305255,Lottery/Gaming,Lottery,Lottery,Lottery
11111111111111,Lottery/Gaming,Lottery,Lottery,Lottery
00735975813804,Lottery/Gaming,Lottery,Lottery,Lottery
00878702013884,Lottery/Gaming,Lottery,Lottery,Lottery
00765532016430,Lottery/Gaming,Lottery,Lottery,Lottery
00714433014564,Lottery/Gaming,Lottery,Lottery,Lottery
00707062900315,Lottery/Gaming,Lottery,Lottery,Lottery
00798028113726,Lottery/Gaming,Lottery,Lottery,Lottery
00797620003046,Lottery/Gaming,Lottery,Lottery,Lottery
00010000041262,Lottery/Gaming,Lottery,Lottery,Lottery
00609341010435,Lottery/Gaming,Lottery,Lottery,Lottery
00814542016371,Lottery/Gaming,Lottery,Lottery,Lottery
00353285998002,Lottery/Gaming,Lottery,Lottery,Lottery
00670656015859,Lottery/Gaming,Lottery,Lottery,Lottery
00724894015017,Lottery/Gaming,Lottery,Lottery,Lottery
00814542014995,Lottery/Gaming,Lottery,Lottery,Lottery
00687355808361,Lottery/Gaming,Lottery,Lottery,Lottery
00698720202592,Lottery/Gaming,Lottery,Lottery,Lottery
00814542016784,Lottery/Gaming,Lottery,Lottery,Lottery
05421415720118,Lottery/Gaming,Lottery,Lottery,Lottery
00878702012566,Lottery/Gaming,Lottery,Lottery,Lottery
00766099015065,Lottery/Gaming,Lottery,Lottery,Lottery
00735975512806,Lottery/Gaming,Lottery,Lottery,Lottery
05205476640124,Lottery/Gaming,Lottery,Lottery,Lottery
00791157010898,Lottery/Gaming,Lottery,Lottery,Lottery
00674732014514,Lottery/Gaming,Lottery,Lottery,Lottery
00797620001639,Lottery/Gaming,Lottery,Lottery,Lottery
00751981168011,Lottery/Gaming,Lottery,Lottery,Lottery
00611703204765,Lottery/Gaming,Lottery,Lottery,Lottery
02766580980629,Lottery/Gaming,Lottery,Lottery,Lottery
00687355811248,Lottery/Gaming,Lottery,Lottery,Lottery
00762885007627,Lottery/Gaming,Lottery,Lottery,Lottery
00843051006795,Lottery/Gaming,Lottery,Lottery,Lottery
00852681971212,Lottery/Gaming,Lottery,Lottery,Lottery
00833069015360,Lottery/Gaming,Lottery,Lottery,Lottery
00645279568051,Lottery/Gaming,Lottery,Lottery,Lottery
00817522020429,Lottery/Gaming,Lottery,Lottery,Lottery
00868893000121,Lottery/Gaming,Lottery,Lottery,Lottery
00705333582833,Lottery/Gaming,Lottery,Lottery,Lottery
00617189017677,Lottery/Gaming,Lottery,Lottery,Lottery
00674732014750,Lottery/Gaming,Lottery,Lottery,Lottery
00653443273274,Lottery/Gaming,Lottery,Lottery,Lottery
01359687001479,Lottery/Gaming,Lottery,Lottery,Lottery
00843051008188,Lottery/Gaming,Lottery,Lottery,Lottery
00312547493833,Lottery/Gaming,Lottery,Lottery,Lottery
00754336023591,Lottery/Gaming,Lottery,Lottery,Lottery
01352203000005,Lottery/Gaming,Lottery,Lottery,Lottery
00053137010848,Lottery/Gaming,Lottery,Lottery,Lottery
00660055384564,Lottery/Gaming,Lottery,Lottery,Lottery
00645279516021,Lottery/Gaming,Lottery,Lottery,Lottery
00797620002612,Lottery/Gaming,Lottery,Lottery,Lottery
00797620002285,Lottery/Gaming,Lottery,Lottery,Lottery
00644684003089,Lottery/Gaming,Lottery,Lottery,Lottery
00670656105345,Lottery/Gaming,Lottery,Lottery,Lottery
00893237001250,Lottery/Gaming,Lottery,Lottery,Lottery
00797620002230,Lottery/Gaming,Lottery,Lottery,Lottery
05101191450290,Lottery/Gaming,Lottery,Lottery,Lottery
00704104011770,Lottery/Gaming,Lottery,Lottery,Lottery
00609341010886,Lottery/Gaming,Lottery,Lottery,Lottery
00754336023195,Lottery/Gaming,Lottery,Lottery,Lottery
00670656016580,Lottery/Gaming,Lottery,Lottery,Lottery
00609341008449,Lottery/Gaming,Lottery,Lottery,Lottery
00735975411109,Lottery/Gaming,Lottery,Lottery,Lottery
00487941962794,Lottery/Gaming,Lottery,Lottery,Lottery
00674732015658,Lottery/Gaming,Lottery,Lottery,Lottery
00674732015283,Lottery/Gaming,Lottery,Lottery,Lottery
00680175968352,Lottery/Gaming,Lottery,Lottery,Lottery
00851202008307,Lottery/Gaming,Lottery,Lottery,Lottery
05421006370157,Lottery/Gaming,Lottery,Lottery,Lottery
00843051007518,Lottery/Gaming,Lottery,Lottery,Lottery
00797620007990,Lottery/Gaming,Lottery,Lottery,Lottery
01984970200050,Lottery/Gaming,Lottery,Lottery,Lottery
00617189019794,Lottery/Gaming,Lottery,Lottery,Lottery
00878702011972,Lottery/Gaming,Lottery,Lottery,Lottery
00754336023027,Lottery/Gaming,Lottery,Lottery,Lottery
00840117900301,Lottery/Gaming,Lottery,Lottery,Lottery
00765532016775,Lottery/Gaming,Lottery,Lottery,Lottery
00674732014330,Lottery/Gaming,Lottery,Lottery,Lottery
00765532016140,Lottery/Gaming,Lottery,Lottery,Lottery
00707062700427,Lottery/Gaming,Lottery,Lottery,Lottery
00015200000996,Lottery/Gaming,Lottery,Lottery,Lottery
00878702013723,Lottery/Gaming,Lottery,Lottery,Lottery
00687355811132,Lottery/Gaming,Lottery,Lottery,Lottery
00883394005635,Lottery/Gaming,Lottery,Lottery,Lottery
00762885018944,Lottery/Gaming,Lottery,Lottery,Lottery
00707062700410,Lottery/Gaming,Lottery,Lottery,Lottery
02841152530035,Lottery/Gaming,Lottery,Lottery,Lottery
00833283012466,Lottery/Gaming,Lottery,Lottery,Lottery
00793124100397,Lottery/Gaming,Lottery,Lottery,Lottery
00644018111374,Lottery/Gaming,Lottery,Lottery,Lottery
01393119337601,Lottery/Gaming,Lottery,Lottery,Lottery
02841398640151,Lottery/Gaming,Lottery,Lottery,Lottery
00401263479008,Lottery/Gaming,Lottery,Lottery,Lottery
00670656015255,Lottery/Gaming,Lottery,Lottery,Lottery
00485530000841,Lottery/Gaming,Lottery,Lottery,Lottery
00791157011109,Lottery/Gaming,Lottery,Lottery,Lottery
00817522021297,Lottery/Gaming,Lottery,Lottery,Lottery
00639299012182,Lottery/Gaming,Lottery,Lottery,Lottery
00608358004048,Lottery/Gaming,Lottery,Lottery,Lottery
00735975614159,Lottery/Gaming,Lottery,Lottery,Lottery
11111111111694,Lottery/Gaming,Lottery,Lottery,Lottery
00015936462198,Lottery/Gaming,Lottery,Lottery,Lottery
00687355808217,Lottery/Gaming,Lottery,Lottery,Lottery
00713156008171,Lottery/Gaming,Lottery,Lottery,Lottery
11111111111431,Lottery/Gaming,Lottery,Lottery,Lottery
00687355808460,Lottery/Gaming,Lottery,Lottery,Lottery
00814542015312,Lottery/Gaming,Lottery,Lottery,Lottery
00074470732624,Lottery/Gaming,Lottery,Lottery,Lottery
02425037954004,Lottery/Gaming,Lottery,Lottery,Lottery
00814605024305,Lottery/Gaming,Lottery,Lottery,Lottery
00608358003706,Lottery/Gaming,Lottery,Lottery,Lottery
00644018114344,Lottery/Gaming,Lottery,Lottery,Lottery
00724894015987,Lottery/Gaming,Lottery,Lottery,Lottery
00053137013405,Lottery/Gaming,Lottery,Lottery,Lottery
00754336024239,Lottery/Gaming,Lottery,Lottery,Lottery
00653443274448,Lottery/Gaming,Lottery,Lottery,Lottery
00814542016678,Lottery/Gaming,Lottery,Lottery,Lottery
00724894015888,Lottery/Gaming,Lottery,Lottery,Lottery
00791157009687,Lottery/Gaming,Lottery,Lottery,Lottery
01390140236900,Lottery/Gaming,Lottery,Lottery,Lottery
00798028313935,Lottery/Gaming,Lottery,Lottery,Lottery
00852727002627,Lottery/Gaming,Lottery,Lottery,Lottery
03081352440058,Lottery/Gaming,Lottery,Lottery,Lottery
00101000001018,Lottery/Gaming,Lottery,Lottery,Lottery
01831782280062,Lottery/Gaming,Lottery,Lottery,Lottery
00782223024482,Lottery/Gaming,Lottery,Lottery,Lottery
00798028415059,Lottery/Gaming,Lottery,Lottery,Lottery
00843051007266,Lottery/Gaming,Lottery,Lottery,Lottery
00883394005659,Lottery/Gaming,Lottery,Lottery,Lottery
00608821000102,Lottery/Gaming,Lottery,Lottery,Lottery
00644684003621,Lottery/Gaming,Lottery,Lottery,Lottery
00833283011537,Lottery/Gaming,Lottery,Lottery,Lottery
00833069016237,Lottery/Gaming,Lottery,Lottery,Lottery
00841519116505,Lottery/Gaming,Lottery,Lottery,Lottery
00766099014884,Lottery/Gaming,Lottery,Lottery,Lottery
00704104012203,Lottery/Gaming,Lottery,Lottery,Lottery
00833283012411,Lottery/Gaming,Lottery,Lottery,Lottery
00754336023157,Lottery/Gaming,Lottery,Lottery,Lottery
00608358004611,Lottery/Gaming,Lottery,Lottery,Lottery
00855054002209,Lottery/Gaming,Lottery,Lottery,Lottery
00833283012275,Lottery/Gaming,Lottery,Lottery,Lottery
00649148002998,Lottery/Gaming,Lottery,Lottery,Lottery
00791157010850,Lottery/Gaming,Lottery,Lottery,Lottery
00704104012227,Lottery/Gaming,Lottery,Lottery,Lottery
06161189170233,Lottery/Gaming,Lottery,Lottery,Lottery
00379073458020,Lottery/Gaming,Lottery,Lottery,Lottery
00817522023246,Lottery/Gaming,Lottery,Lottery,Lottery
02852019407566,Lottery/Gaming,Lottery,Lottery,Lottery
00735975414780,Lottery/Gaming,Lottery,Lottery,Lottery
00018200203565,Lottery/Gaming,Lottery,Lottery,Lottery
00015936487207,Lottery/Gaming,Lottery,Lottery,Lottery
03081124690392,Lottery/Gaming,Lottery,Lottery,Lottery
00833069016770,Lottery/Gaming,Lottery,Lottery,Lottery
00754336023652,Lottery/Gaming,Lottery,Lottery,Lottery
03272017965315,Lottery/Gaming,Lottery,Lottery,Lottery
05730793330231,Lottery/Gaming,Lottery,Lottery,Lottery
00883394006472,Lottery/Gaming,Lottery,Lottery,Lottery
00762885017824,Lottery/Gaming,Lottery,Lottery,Lottery
00015000000998,Lottery/Gaming,Lottery,Lottery,Lottery
00698720202684,Lottery/Gaming,Lottery,Lottery,Lottery
05780298660149,Lottery/Gaming,Lottery,Lottery,Lottery
00782223023904,Lottery/Gaming,Lottery,Lottery,Lottery
00617189021063,Lottery/Gaming,Lottery,Lottery,Lottery
00644684003669,Lottery/Gaming,Lottery,Lottery,Lottery
00687355819923,Lottery/Gaming,Lottery,Lottery,Lottery
01360088031012,Lottery/Gaming,Lottery,Lottery,Lottery
00674732016280,Lottery/Gaming,Lottery,Lottery,Lottery
00754336023553,Lottery/Gaming,Lottery,Lottery,Lottery
00015936458191,Lottery/Gaming,Lottery,Lottery,Lottery
00644018114795,Lottery/Gaming,Lottery,Lottery,Lottery
00852681971304,Lottery/Gaming,Lottery,Lottery,Lottery
00209341006003,Lottery/Gaming,Lottery,Lottery,Lottery
00609341010794,Lottery/Gaming,Lottery,Lottery,Lottery
00666776001100,Lottery/Gaming,Lottery,Lottery,Lottery
00765532016164,Lottery/Gaming,Lottery,Lottery,Lottery
00724894015499,Lottery/Gaming,Lottery,Lottery,Lottery
06171890202578,Lottery/Gaming,Lottery,Lottery,Lottery
00777777777748,Lottery/Gaming,Lottery,Lottery,Lottery
00608358004727,Lottery/Gaming,Lottery,Lottery,Lottery
00670656025049,Lottery/Gaming,Lottery,Lottery,Lottery
00840117900530,Lottery/Gaming,Lottery,Lottery,Lottery
00074470932284,Lottery/Gaming,Lottery,Lottery,Lottery
00670656025353,Lottery/Gaming,Lottery,Lottery,Lottery
00645279426054,Lottery/Gaming,Lottery,Lottery,Lottery
03671649620151,Lottery/Gaming,Lottery,Lottery,Lottery
07526489217386,Lottery/Gaming,Lottery,Lottery,Lottery
00670656025568,Lottery/Gaming,Lottery,Lottery,Lottery
00687355809320,Lottery/Gaming,Lottery,Lottery,Lottery
00798028214034,Lottery/Gaming,Lottery,Lottery,Lottery
03349668508556,Lottery/Gaming,Lottery,Lottery,Lottery
02852019408059,Lottery/Gaming,Lottery,Lottery,Lottery
00782223023416,Lottery/Gaming,Lottery,Lottery,Lottery
00126352022757,Lottery/Gaming,Lottery,Lottery,Lottery
00020202020620,Lottery/Gaming,Lottery,Lottery,Lottery
00833069014042,Lottery/Gaming,Lottery,Lottery,Lottery
00843051007600,Lottery/Gaming,Lottery,Lottery,Lottery
00617189020332,Lottery/Gaming,Lottery,Lottery,Lottery
00713156007211,Lottery/Gaming,Lottery,Lottery,Lottery
00687355811613,Lottery/Gaming,Lottery,Lottery,Lottery
00072600143012,Lottery/Gaming,Lottery,Lottery,Lottery
00791157010683,Lottery/Gaming,Lottery,Lottery,Lottery
00754336023492,Lottery/Gaming,Lottery,Lottery,Lottery
05301374980107,Lottery/Gaming,Lottery,Lottery,Lottery
00617189019725,Lottery/Gaming,Lottery,Lottery,Lottery
00878702012689,Lottery/Gaming,Lottery,Lottery,Lottery
00797620002490,Lottery/Gaming,Lottery,Lottery,Lottery
00012114400034,Lottery/Gaming,Lottery,Lottery,Lottery
11111111111421,Lottery/Gaming,Lottery,Lottery,Lottery
00653443273717,Lottery/Gaming,Lottery,Lottery,Lottery
00878702012740,Lottery/Gaming,Lottery,Lottery,Lottery
00053137014174,Lottery/Gaming,Lottery,Lottery,Lottery
00766099014921,Lottery/Gaming,Lottery,Lottery,Lottery
03281365620243,Lottery/Gaming,Lottery,Lottery,Lottery
00833283012497,Lottery/Gaming,Lottery,Lottery,Lottery
00378035889034,Lottery/Gaming,Lottery,Lottery,Lottery
00766099014365,Lottery/Gaming,Lottery,Lottery,Lottery
00071159078240,Salty Snacks,Other Salty Snacks,Cornnuts,Kraft Heinz Foods Company
00071159076550,Salty Snacks,Other Salty Snacks,Cornnuts,Kraft Heinz Foods Company
00071159078196,Salty Snacks,Other Salty Snacks,Cornnuts,Kraft Heinz Foods Company
00039759156027,Salty Snacks,Nuts/Seeds,Valero,Hot Stop Foods
00078516010028,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00078516030026,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00081519601338,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Popcornopolis,Dr. Cookie
00076410011639,Salty Snacks,Nuts/Seeds,Lance,Campbell Soup Company
00034952582175,Salty Snacks,Mixed,Eileen,Eillien's Candies
00078516000142,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00078516000234,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00039759156034,Salty Snacks,Nuts/Seeds,Valero,Hot Stop Foods
00078516000241,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00078516000920,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
